"FileName","TargetIssueFreq","TargetCommitFreq","TargetChurn","ChangeFreq","ChangeChurn","Clique","Crossing","isCenter","ModularityViolation","PackageCycle","UnhealthyInheritance","UnstableInterface","isUnstableInterface"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElementTest_java","0","0","0","0","0","0","0","false","0","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDActionGoTo_java","0","0","0","5","37","1","1","false","3","0","2","2","false"
"preflight.src.test.java.org.apache.pdfbox.preflight.integration.TestIsartorValidation_java","0","0","0","5","178","0","0","false","3","0","0","7","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.container.Type0Container_java","0","0","0","6","197","0","1","false","2","1","1","3","false"
"xmpbox.src.test.java.org.apache.xmpbox.parser.PropMappingTest_java","0","0","0","2","24","0","0","false","3","0","0","15","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.LayerType_java","0","0","0","3","151","1","4","false","3","2","2","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdfwriter.COSWriterXRefEntry_java","0","0","0","10","71","0","1","false","3","1","0","8","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.utils.RenderingIntents_java","0","0","0","7","115","0","0","false","5","0","0","13","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdfparser.TestPDFParser_java","4","4","112","19","901","0","3","false","1","0","1","3","false"
"preflight.src.test.java.org.apache.pdfbox.preflight.metadata.TestSynchronizedMetadataValidation_java","0","0","0","8","1664","0","0","false","2","0","0","3","false"
"xmpbox.src.test.java.org.apache.xmpbox.type.TestResourceRefType_java","0","0","0","4","260","0","3","false","3","0","0","15","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.LocaleType_java","0","0","0","2","15","1","3","false","2","1","1","15","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.action.NamedAction_java","0","0","0","3","191","1","3","false","4","1","1","12","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.util.GlyphDetail_java","0","0","0","3","79","0","1","false","2","0","0","3","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType2_java","0","0","0","11","523","1","1","false","2","0","2","2","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.common.function.type4.TestOperators_java","0","0","0","2","539","0","0","false","1","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.color.SetNonStrokingColor_java","0","0","0","3","7","0","0","false","1","1","2","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdfparser.FDFParser_java","2","3","37","19","465","1","3","false","3","1","2","2","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.DocumentEntry_java","0","0","0","2","6","1","0","false","1","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.AnnotationFilter_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.encoding.SymbolEncoding_java","1","1","253","1","253","0","0","false","0","0","1","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.xobject.XObjPostscriptValidator_java","0","0","0","5","129","1","1","false","4","0","0","12","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.font.TestFontEmbedding_java","0","0","0","8","118","0","0","false","3","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdfwriter.COSWriter_java","5","5","41","91","3214","1","9","true","9","4","4","14","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.Operator_java","0","0","0","6","19","0","2","false","1","1","0","3","true"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.graphics.color.PDICCBasedTest_java","0","0","0","1","46","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.color.SetStrokingColorN_java","0","0","0","1","2","0","0","false","0","1","1","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.annotation.PrintMarkAnnotationValidator_java","0","0","0","3","141","1","2","false","4","1","1","12","false"
"pdfbox.src.main.java.org.apache.pdfbox.io.SequentialRead_java","0","0","0","4","79","0","0","false","1","0","0","0","false"
